latitude,longitude,acq_date
-2.98503,-42.19424,7/1/20
-3.01669,-42.54176,7/1/20
-5.29264,-45.73891,7/1/20
-5.7741,-36.26217,7/1/20
-1.73957,-47.52581,7/1/20
-1.24605,-46.40055,7/1/20
-3.58454,-43.01984,7/1/20
-3.0182,-42.22232,7/1/20
-1.75233,-47.65751,7/1/20
-5.34765,-38.00326,7/1/20
-3.89467,-38.46705,7/1/20
-7.28776,-44.88367,7/1/20
-5.14191,-38.17107,7/1/20
-7.44174,-45.0713,7/1/20
-1.23937,-46.21218,7/1/20
-7.43645,-45.07202,7/1/20
-4.22594,-47.8145,7/1/20
-3.02987,-42.21692,7/1/20
-7.4285,-45.05307,7/1/20
-1.55897,-47.2095,7/1/20
-4.22117,-47.8147,7/1/20
-0.98329,-49.01397,7/1/20
-1.743,-48.27483,7/1/20
-5.29312,-45.74231,7/1/20
-2.78646,-42.47733,7/1/20
-1.72764,-47.56431,7/1/20
-2.80748,-42.37288,7/1/20
-1.51547,-47.37815,7/1/20
-2.86318,-42.2979,7/1/20
-7.42366,-45.05701,7/1/20
-3.01601,-42.29263,7/1/20
-7.43423,-45.05567,7/1/20
-7.44085,-45.06476,7/1/20
-3.0758,-42.55624,7/1/20
-4.3179,-47.69883,7/1/20
-4.31578,-47.70074,7/1/20
-1.19799,-47.5188,7/1/20
-4.42346,-46.35586,7/1/20
-3.00284,-42.20259,7/1/20
-2.99878,-42.20319,7/1/20
-5.34481,-38.00736,7/1/20
-3.02934,-42.21331,7/1/20
-7.42939,-45.05962,7/1/20
-1.81081,-47.6877,7/1/20
-4.79322,-47.79071,7/1/20
-3.20294,-42.2877,7/1/20
-1.7824,-47.69582,7/1/20
-2.97873,-42.23585,7/1/20
-1.63751,-47.72011,7/1/20
-4.2108,-44.99825,7/1/20
-1.83771,-45.55918,7/1/20
-1.75326,-47.6588,7/1/20
-7.42454,-45.06356,7/1/20
-5.35102,-38.00275,7/1/20
-7.44041,-45.0615,7/1/20
-2.06005,-48.51294,7/1/20
-1.23462,-46.49669,7/1/20
-1.5149,-47.37435,7/1/20
-1.63691,-47.71601,7/1/20
-3.20203,-42.2876,7/1/20
